gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,day,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month
MIA202505050,caspb001,LAN,2,value,12,0,19,5,1,0,0,1,1,2,0,5,0,0,0,0,0,1,0,0,1.000000,,,,,,20250505,0,MIA02,v,MIA,1,0,0,regular,y,y,70.000000,2,1,0,0,,72,MIA,2025,2025-05-05,0,1,1,True,False,True,7,0.000000,0.000000,0.000000,54.000000,0,2,3,0.157895,10,16,76,0.176136,False,3+ days,0,0,0,0,0,0.000000,0.000000,5
ARI202505110,caspb001,LAN,3,value,4,0,6,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250511,0,PHO01,v,ARI,1,0,0,regular,y,y,23.000000,6,4,0,1,,76,ARI,2025,2025-05-11,0,4,4,True,False,True,5,0.000000,0.000000,70.000000,70.000000,0,0,1,0.166667,11,19,95,0.174359,False,3+ days,0,0,0,0,0,0.000000,7.000000,5
LAN202505140,caspb001,LAN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.000000,,20250514,0,LOS03,h,ATH,1,0,0,regular,y,y,6.000000,9,3,9,0,,65,LAN,2025,2025-05-14,1,6,6,True,False,True,2,0.000000,23.000000,23.000000,23.000000,0,0,0,0.000000,12,20,101,0.174129,False,2 days,0,0,1,0,0,2.300000,2.300000,5
LAN202505170,caspb001,LAN,2,value,7,0,10,3,2,0,0,2,2,0,0,2,0,0,0,0,0,0,1,0,,,,,,,20250517,0,LOS03,h,ANA,0,1,0,regular,y,y,37.000000,5,5,4,0,,63,LAN,2025,2025-05-17,1,-1,1,True,False,True,2,0.000000,6.000000,29.000000,6.000000,0,0,2,0.200000,13,20,104,0.171569,False,2 days,0,0,1,0,0,0.600000,2.900000,5
LAN202505200,caspb001,LAN,3,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250520,0,LOS03,h,ARI,1,0,0,regular,y,y,6.000000,8,0,1,3,,77,LAN,2025,2025-05-20,1,1,1,True,False,True,2,0.000000,37.000000,43.000000,37.000000,0,0,1,1.000000,14,22,114,0.172897,False,2 days,0,0,1,0,0,3.700000,4.300000,5
NYN202505230,caspb001,LAN,3,value,9,0,10,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,,,,,,,20250523,0,NYC20,v,NYN,1,0,0,regular,y,y,46.000000,6,5,2,0,,59,NYN,2025,2025-05-23,0,3,3,True,False,True,2,0.000000,6.000000,43.000000,6.000000,0,1,5,0.500000,15,23,115,0.176744,False,2 days,0,0,1,0,0,0.600000,4.300000,5
CLE202505270,caspb001,LAN,3,value,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250527,0,CLE08,v,CLE,1,0,0,regular,y,y,20.000000,7,5,3,0,,68,CLE,2025,2025-05-27,0,2,2,True,False,True,3,0.000000,0.000000,52.000000,46.000000,0,0,3,0.600000,16,28,125,0.191111,False,3+ days,0,0,0,0,0,0.000000,5.200000,5
LAN202505300,caspb001,LAN,3,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250530,0,LOS03,h,NYA,1,0,0,regular,y,y,20.000000,7,5,6,1,,76,LAN,2025,2025-05-30,1,1,1,True,False,True,2,0.000000,20.000000,66.000000,20.000000,0,1,0,0.000000,17,31,130,0.200000,False,2 days,0,0,1,0,0,2.000000,6.600000,5
LAN202506030,caspb001,LAN,2,value,8,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250603,0,LOS03,h,NYN,1,0,0,regular,y,y,28.000000,5,5,4,2,,62,LAN,2025,2025-06-03,1,-1,1,True,False,True,3,0.000000,0.000000,40.000000,20.000000,0,0,2,0.250000,18,31,135,0.195745,False,3+ days,0,0,0,0,0,0.000000,4.000000,6
SLN202506070,caspb001,LAN,3,value,3,3,9,5,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,,1.000000,,,1.000000,,20250607,0,STL10,v,SLN,0,1,0,regular,y,y,22.000000,8,0,0,0,,71,SLN,2025,2025-06-07,0,0,0,True,False,True,3,0.000000,0.000000,28.000000,28.000000,0,0,0,0.000000,19,33,143,0.197531,False,3+ days,0,0,0,0,0,0.000000,2.800000,6
LAN202506160,caspb001,LAN,3,value,11,0,15,3,2,0,1,2,2,1,0,2,0,0,0,0,0,0,0,0,1.000000,,,,,,20250616,0,LOS03,h,SDN,1,0,0,regular,y,y,62.000000,2,1,0,1,,77,LAN,2025,2025-06-16,1,-1,1,True,False,True,4,0.000000,0.000000,54.000000,54.000000,0,1,1,0.066667,20,33,152,0.190476,False,3+ days,0,0,0,0,0,0.000000,5.400000,6
LAN202506220,caspb001,LAN,2,value,15,0,21,5,0,0,1,3,3,1,0,2,0,0,0,0,0,0,0,0,1.000000,,,,,,20250622,0,LOS03,h,WAS,1,0,0,regular,y,y,77.000000,2,0,0,0,,77,LAN,2025,2025-06-22,1,0,0,True,False,True,5,0.000000,0.000000,62.000000,62.000000,0,1,1,0.047619,21,34,167,0.183521,False,3+ days,0,0,0,0,0,0.000000,6.200000,6
KCA202506280,caspb001,LAN,2,value,12,0,20,8,2,0,1,6,6,1,0,4,0,0,0,0,0,1,1,0,,1.000000,,,,,20250628,0,KAN06,v,KCA,0,1,0,regular,y,y,75.000000,3,0,0,0,,87,KCA,2025,2025-06-28,0,0,0,True,False,True,5,0.000000,0.000000,77.000000,77.000000,0,1,3,0.150000,22,35,188,0.173611,False,3+ days,0,0,0,0,0,0.000000,7.700000,6
MIL202507090,caspb001,LAN,3,value,5,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,,,,,,,20250709,0,MIL06,v,MIL,0,1,0,regular,y,y,25.000000,7,2,1,0,,71,MIL,2025,2025-07-09,0,1,1,True,False,True,4,0.000000,0.000000,59.000000,59.000000,0,0,1,0.166667,23,38,208,0.172078,False,3+ days,0,0,0,0,0,0.000000,5.900000,7
SFN202507130,caspb001,LAN,5,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.000000,,,,1.000000,,20250713,0,SFO03,v,SFN,1,0,0,regular,y,y,18.000000,10,2,2,2,,64,SFN,2025,2025-07-13,0,0,0,True,False,True,3,0.000000,0.000000,25.000000,25.000000,0,0,1,0.250000,24,39,214,0.171975,False,3+ days,0,0,0,0,0,0.000000,2.500000,7
LAN202507190,caspb001,LAN,3,value,4,0,8,3,1,0,0,2,2,1,0,1,0,0,0,0,0,2,0,0,,,,,,,20250719,0,LOS03,h,MIL,0,1,0,regular,y,y,37.000000,6,5,4,0,,74,LAN,2025,2025-07-19,1,-1,1,True,False,True,5,0.000000,0.000000,18.000000,18.000000,0,1,0,0.000000,25,40,218,0.172956,False,3+ days,0,0,0,0,0,0.000000,1.800000,7
LAN202507220,caspb001,LAN,2,value,0,4,4,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,,1.000000,,,,,20250722,0,LOS03,h,MIN,0,1,0,regular,y,y,17.000000,6,3,3,0,,70,LAN,2025,2025-07-22,1,0,0,True,False,True,2,0.000000,37.000000,37.000000,37.000000,0,3,-3,-0.750000,26,40,226,0.168712,False,2 days,0,0,1,0,0,3.700000,3.700000,7
BOS202507250,caspb001,LAN,5,value,3,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250725,0,BOS07,v,BOS,1,0,0,regular,y,y,19.000000,9,5,2,0,,86,BOS,2025,2025-07-25,0,3,3,True,False,True,2,0.000000,17.000000,54.000000,17.000000,0,0,0,0.000000,27,37,230,0.157576,False,2 days,0,0,1,0,0,1.700000,5.400000,7
CIN202507290,caspb001,LAN,3,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250729,0,CIN09,v,CIN,1,0,0,regular,y,y,14.000000,5,2,4,3,,91,CIN,2025,2025-07-29,0,-2,2,True,False,True,3,0.000000,0.000000,36.000000,19.000000,0,0,1,0.250000,28,37,235,0.155224,False,3+ days,0,0,0,0,0,0.000000,3.600000,7
TBA202508030,caspb001,LAN,5,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.000000,,1.000000,,20250803,0,TAM02,v,TBA,1,0,0,regular,y,y,4.000000,9,3,0,3,,91,TBA,2025,2025-08-03,0,3,3,True,False,True,4,0.000000,0.000000,14.000000,14.000000,0,0,0,0.000000,29,38,239,0.156342,False,3+ days,0,0,0,0,0,0.000000,1.400000,8
LAN202508050,caspb001,LAN,3,value,3,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250805,0,LOS03,h,SLN,1,0,0,regular,y,y,17.000000,6,2,5,1,,76,LAN,2025,2025-08-05,1,3,3,True,False,True,1,0.000000,4.000000,18.000000,4.000000,0,0,0,0.000000,30,38,240,0.155882,False,1 day,0,1,0,0,0,0.400000,1.800000,8
LAN202508080,caspb001,LAN,3,value,4,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250808,0,LOS03,h,TOR,1,0,0,regular,y,y,19.000000,7,1,2,1,,78,LAN,2025,2025-08-08,1,1,1,True,False,True,2,0.000000,17.000000,21.000000,17.000000,0,0,2,0.400000,31,38,246,0.153179,False,2 days,0,0,1,0,0,1.700000,2.100000,8
LAN202508100,caspb001,LAN,4,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250810,0,LOS03,h,TOR,0,1,0,regular,y,y,2.000000,7,2,3,1,,83,LAN,2025,2025-08-10,1,1,1,True,False,True,1,0.000000,19.000000,40.000000,19.000000,0,0,0,0.000000,32,40,251,0.156695,False,1 day,0,1,0,0,0,1.900000,4.000000,8
ANA202508120,caspb001,LAN,6,value,1,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1.000000,,,1.000000,,20250812,0,ANA01,v,ANA,0,1,0,regular,y,y,15.000000,9,6,6,3,,75,ANA,2025,2025-08-12,0,0,0,True,False,True,1,0.000000,2.000000,38.000000,2.000000,0,0,1,0.333333,33,40,252,0.156250,False,1 day,0,1,0,0,0,0.200000,3.800000,8
LAN202508150,caspb001,LAN,2,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250815,0,LOS03,h,SDN,1,0,0,regular,y,y,17.000000,7,1,2,0,,72,LAN,2025,2025-08-15,1,1,1,True,False,True,2,0.000000,15.000000,36.000000,15.000000,0,0,0,0.000000,34,41,255,0.157746,False,2 days,0,0,1,0,0,1.500000,3.600000,8
LAN202508170,caspb001,LAN,3,value,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20250817,0,LOS03,h,SDN,1,0,0,regular,y,y,9.000000,6,3,4,1,,83,LAN,2025,2025-08-17,1,1,1,True,False,True,1,0.000000,17.000000,34.000000,17.000000,0,0,1,0.333333,35,41,259,0.155989,False,1 day,0,1,0,0,0,1.700000,3.400000,8
COL202508190,caspb001,LAN,3,value,3,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250819,0,DEN02,v,COL,1,0,0,regular,y,y,11.000000,8,10,4,0,,86,COL,2025,2025-08-19,0,6,6,True,False,True,1,0.000000,9.000000,41.000000,9.000000,0,0,1,0.250000,36,42,262,0.157459,False,1 day,0,1,0,0,0,0.900000,4.100000,8
COL202508210,caspb001,LAN,2,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250821,0,DEN02,v,COL,1,0,0,regular,y,y,6.000000,6,8,3,2,,88,COL,2025,2025-08-21,0,5,5,True,False,True,1,0.000000,11.000000,37.000000,11.000000,0,1,-1,-0.500000,37,43,266,0.158470,False,1 day,0,1,0,0,0,1.100000,3.700000,8
SDN202508230,caspb001,LAN,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250823,0,SAN02,v,SDN,0,1,0,regular,y,y,6.000000,5,0,3,0,,79,SDN,2025,2025-08-23,0,-3,3,True,False,True,1,0.000000,6.000000,26.000000,6.000000,0,0,0,0.000000,38,42,268,0.154891,False,1 day,0,1,0,0,0,0.600000,2.600000,8
LAN202508260,caspb001,LAN,3,value,3,0,5,1,0,0,1,2,2,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20250826,0,LOS03,h,CIN,1,0,0,regular,y,y,20.000000,7,1,6,0,,76,LAN,2025,2025-08-26,1,5,5,True,False,True,2,0.000000,6.000000,23.000000,6.000000,0,1,2,0.400000,39,42,271,0.153639,False,2 days,0,0,1,0,0,0.600000,2.300000,8
LAN202508290,caspb001,LAN,2,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20250829,0,LOS03,h,ARI,0,1,0,regular,y,y,25.000000,6,3,0,1,,78,LAN,2025,2025-08-29,1,-3,3,True,False,True,2,0.000000,20.000000,26.000000,20.000000,0,2,0,0.000000,40,44,276,0.156915,False,2 days,0,0,1,0,0,2.000000,2.600000,8
PIT202509030,caspb001,LAN,2,value,4,0,6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250903,0,PIT08,v,PIT,0,1,0,regular,y,y,22.000000,5,0,2,1,,81,PIT,2025,2025-09-03,0,-2,2,True,False,True,4,0.000000,0.000000,25.000000,25.000000,0,0,0,0.000000,41,44,281,0.154856,False,3+ days,0,0,0,0,0,0.000000,2.500000,9
BAL202509050,caspb001,LAN,3,value,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,,,,,,,20250905,0,BAL12,v,BAL,0,1,0,regular,y,y,13.000000,5,0,0,1,,84,BAL,2025,2025-09-05,0,0,0,True,False,True,1,0.000000,22.000000,47.000000,22.000000,0,1,-1,-0.333333,42,44,287,0.152455,False,1 day,0,1,0,0,0,2.200000,4.700000,9
SEA202304150,castd002,SEA,3,value,3,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,1.000000,,20230415,0,SEA03,h,COL,1,0,0,regular,y,y,18.000000,9,2,9,0,,51,SEA,2023,2023-04-15,1,7,7,True,False,True,3,0.000000,0.000000,42.000000,27.000000,0,1,-1,-0.200000,5,0,23,0.121951,False,3+ days,0,0,0,0,0,0.000000,4.200000,4
SEA202304170,castd002,SEA,4,value,3,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230417,0,SEA03,h,MIL,0,1,0,regular,y,y,30.000000,8,6,2,0,,48,SEA,2023,2023-04-17,1,-4,4,True,False,True,1,0.000000,18.000000,45.000000,18.000000,0,2,-2,-0.333333,6,-1,28,0.109375,False,1 day,0,1,0,0,0,1.800000,4.500000,4
SEA202304230,castd002,SEA,4,value,6,0,7,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230423,0,SEA03,h,SLN,0,1,0,regular,y,y,24.000000,7,6,3,0,,54,SEA,2023,2023-04-23,1,-3,3,True,False,True,5,0.000000,0.000000,30.000000,30.000000,0,0,3,0.428571,7,-3,34,0.089552,False,3+ days,0,0,0,0,0,0.000000,3.000000,4
TBA202409030,castd002,MIN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20240903,0,STP01,v,TBA,0,1,0,regular,y,y,12.000000,8,1,2,0,,72,TBA,2024,2024-09-03,0,-1,1,True,False,True,84,0.000000,0.000000,0.000000,21.000000,0,0,1,0.333333,5,-4,30,0.084615,False,3+ days,0,0,0,0,0,0.000000,0.000000,9
MIN202409280,castd002,MIN,3,value,6,0,10,3,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,,,,,,,20240928,0,MIN04,h,BAL,0,1,0,regular,y,y,38.000000,6,8,0,0,,84,MIN,2024,2024-09-28,1,-8,8,True,False,True,24,0.000000,0.000000,0.000000,12.000000,0,1,1,0.100000,6,-3,33,0.090226,False,3+ days,0,0,0,0,0,0.000000,0.000000,9
CHN202407210,casth002,ARI,5,value,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.000000,,20240721,0,CHI11,v,CHN,0,1,0,regular,y,y,5.000000,10,1,1,3,,83,CHN,2024,2024-07-21,0,0,0,True,False,True,6,0.000000,0.000000,16.000000,16.000000,0,1,-1,-1.000000,5,1,33,0.120301,False,3+ days,0,0,0,0,0,0.000000,1.600000,7
KCA202407220,casth002,ARI,3,value,9,0,14,4,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,,,,,1.000000,,20240722,0,KAN06,v,KCA,0,1,0,regular,y,y,40.000000,6,3,9,0,,82,KCA,2024,2024-07-22,0,-6,6,True,False,True,0,5.000000,5.000000,5.000000,5.000000,1,0,3,0.214286,6,0,34,0.111940,False,0 days,1,0,0,0,0,0.500000,0.500000,7
BOS202505190,castj007,NYN,2,value,3,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250519,0,BOS07,v,BOS,0,1,0,regular,y,y,21.000000,7,1,3,0,,55,BOS,2025,2025-05-19,0,-2,2,True,False,True,7,0.000000,0.000000,0.000000,29.000000,0,1,-1,-0.200000,5,0,31,0.114504,False,3+ days,0,0,0,0,0,0.000000,0.000000,5
NYN202505230,castj007,NYN,4,value,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250523,0,NYC20,h,LAN,0,1,0,regular,y,y,18.000000,5,5,2,2,,59,NYN,2025,2025-05-23,1,-3,3,True,False,True,3,0.000000,0.000000,21.000000,21.000000,0,0,3,0.600000,6,-1,36,0.102941,False,3+ days,0,0,0,0,0,0.000000,2.100000,5
NYN202505260,castj007,NYN,4,value,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250526,0,NYC20,h,CHA,1,0,0,regular,y,y,14.000000,8,1,0,1,,73,NYN,2025,2025-05-26,1,-1,1,True,False,True,2,0.000000,18.000000,39.000000,18.000000,0,1,0,0.000000,7,2,41,0.120567,False,2 days,0,0,1,0,0,1.800000,3.900000,5
NYN202505270,castj007,NYN,3,value,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20250527,0,NYC20,h,CHA,1,0,0,regular,y,y,14.000000,7,4,5,1,,68,NYN,2025,2025-05-27,1,1,1,True,False,True,0,14.000000,14.000000,32.000000,14.000000,1,0,1,0.250000,8,2,43,0.118881,False,0 days,1,0,0,0,0,1.400000,3.200000,5
LAN202506020,castj007,NYN,6,value,1,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250602,0,LOS03,v,LAN,1,0,0,regular,y,y,15.000000,10,4,2,1,,69,LAN,2025,2025-06-02,0,2,2,True,False,True,5,0.000000,0.000000,28.000000,14.000000,0,1,0,0.000000,9,3,47,0.122449,False,3+ days,0,0,0,0,0,0.000000,2.800000,6
LAN202506040,castj007,NYN,2,value,6,0,9,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20250604,0,LOS03,v,LAN,1,0,0,regular,y,y,26.000000,7,3,0,0,,66,LAN,2025,2025-06-04,0,3,3,True,False,True,1,0.000000,15.000000,15.000000,15.000000,0,0,2,0.222222,10,3,50,0.120000,False,1 day,0,1,0,0,0,1.500000,1.500000,6
COL202506070,castj007,NYN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20250607,0,DEN02,v,COL,1,0,0,regular,y,y,13.000000,9,8,1,0,,81,COL,2025,2025-06-07,0,7,7,True,False,True,2,0.000000,26.000000,41.000000,26.000000,0,0,1,0.333333,11,5,59,0.125786,False,2 days,0,0,1,0,0,2.600000,4.100000,6
NYN202506100,castj007,NYN,3,value,3,0,6,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,,,,,,,20250610,0,NYC20,h,WAS,1,0,0,regular,y,y,22.000000,7,4,2,0,,73,NYN,2025,2025-06-10,1,-2,2,True,False,True,2,0.000000,13.000000,39.000000,13.000000,0,2,-1,-0.166667,12,6,62,0.129630,False,2 days,0,0,1,0,0,1.300000,3.900000,6
NYN202506120,castj007,NYN,2,value,2,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250612,0,NYC20,h,WAS,1,0,0,regular,y,y,12.000000,6,0,4,0,,87,NYN,2025,2025-06-12,1,4,4,True,False,True,1,0.000000,22.000000,35.000000,22.000000,0,0,1,0.250000,13,5,68,0.119048,False,1 day,0,1,0,0,0,2.200000,3.500000,6
NYN202506140,castj007,NYN,2,value,4,1,6,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,,,,,,,20250614,0,NYC20,h,TBA,0,1,0,regular,y,y,26.000000,4,6,2,3,,64,NYN,2025,2025-06-14,1,-4,4,True,False,True,1,0.000000,12.000000,47.000000,12.000000,0,0,1,0.166667,14,6,72,0.122093,False,1 day,0,1,0,0,0,1.200000,4.700000,6
ATL202506180,castj007,NYN,3,value,3,0,5,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,,,,,,,20250618,0,ATL03,v,ATL,0,1,0,regular,y,y,19.000000,6,0,4,0,,77,ATL,2025,2025-06-18,0,-4,4,True,False,True,3,0.000000,0.000000,38.000000,26.000000,0,1,1,0.200000,15,7,78,0.123596,False,3+ days,0,0,0,0,0,0.000000,3.800000,6
PHI202506200,castj007,NYN,2,value,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250620,0,PHI13,v,PHI,0,1,0,regular,y,y,5.000000,4,0,1,2,,84,PHI,2025,2025-06-20,0,-1,1,True,False,True,1,0.000000,19.000000,45.000000,19.000000,0,0,0,0.000000,16,8,83,0.125683,False,1 day,0,1,0,0,0,1.900000,4.500000,6
NYN202506240,castj007,NYN,3,value,0,0,3,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,,1.000000,,,,,20250624,0,NYC20,h,ATL,0,1,0,regular,y,y,8.000000,6,1,3,2,,97,NYN,2025,2025-06-24,1,2,2,True,False,True,3,0.000000,0.000000,24.000000,5.000000,0,0,0,0.000000,17,8,86,0.123656,False,3+ days,0,0,0,0,0,0.000000,2.400000,6
SFN202507250,castj007,NYN,4,value,3,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1.000000,,20250725,0,SFO03,v,SFN,1,0,0,regular,y,y,14.000000,9,8,1,0,,60,SFN,2025,2025-07-25,0,7,7,True,False,True,30,0.000000,0.000000,0.000000,8.000000,0,0,3,0.750000,18,8,89,0.121693,False,3+ days,0,0,0,0,0,0.000000,0.000000,7
NYN202508250,castj007,NYN,2,value,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,,,,,,20250825,0,NYC20,h,PHI,1,0,0,regular,y,y,3.000000,5,3,3,1,,80,NYN,2025,2025-08-25,1,0,0,True,False,True,30,0.000000,0.000000,0.000000,14.000000,0,0,0,0.000000,19,11,93,0.134715,False,3+ days,0,0,0,0,0,0.000000,0.000000,8
NYN202508290,castj007,NYN,3,value,6,0,10,4,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,,,,,,,20250829,0,NYC20,h,MIA,1,0,0,regular,y,y,47.000000,7,4,13,0,,74,NYN,2025,2025-08-29,1,9,9,True,False,True,3,0.000000,0.000000,3.000000,3.000000,0,0,2,0.200000,20,11,95,0.133333,False,3+ days,0,0,0,0,0,0.000000,0.300000,8
ATL202509070,castj007,SEA,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250907,0,ATL03,v,ATL,1,0,0,regular,y,y,15.000000,7,11,1,0,,72,ATL,2025,2025-09-07,0,10,10,True,False,True,8,0.000000,0.000000,0.000000,47.000000,0,1,-1,-0.250000,21,13,105,0.136585,False,3+ days,0,0,0,0,0,0.000000,0.000000,9
SEA202509100,castj007,SEA,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250910,0,SEA03,h,SLN,1,0,0,regular,y,y,16.000000,9,1,1,0,,72,SEA,2025,2025-09-10,1,0,0,True,False,True,2,0.000000,15.000000,15.000000,15.000000,0,0,1,0.250000,22,12,109,0.129187,False,2 days,0,0,1,0,0,1.500000,1.500000,9
SEA202509110,castj007,SEA,7,value,3,0,5,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1.000000,,,,1.000000,,20250911,0,SEA03,h,ANA,1,0,0,regular,y,y,14.000000,12,5,5,1,,67,SEA,2025,2025-09-11,1,0,0,True,False,True,0,16.000000,16.000000,31.000000,16.000000,1,0,0,0.000000,23,13,113,0.131455,False,0 days,1,0,0,0,0,1.600000,3.100000,9
BAL202509180,castj007,BAL,4,value,5,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250918,0,BAL12,h,NYA,0,1,0,regular,y,y,23.000000,7,7,0,1,,79,BAL,2025,2025-09-18,1,-7,7,True,False,True,6,0.000000,0.000000,14.000000,14.000000,0,0,3,0.500000,24,13,118,0.128440,False,3+ days,0,0,0,0,0,0.000000,1.400000,9
BAL202509200,castj007,BAL,2,value,4,0,7,1,0,0,0,1,1,2,0,3,0,0,0,0,0,1,0,0,,,,,,,20250920,0,BAL12,h,NYA,0,1,0,regular,y,y,33.000000,4,4,0,0,,73,BAL,2025,2025-09-20,1,-4,4,True,False,True,1,0.000000,23.000000,23.000000,23.000000,0,2,1,0.142857,25,16,124,0.138393,False,1 day,0,1,0,0,0,2.300000,2.300000,9
BAL202509230,castj007,BAL,2,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250923,0,BAL12,h,TBA,1,0,0,regular,y,y,7.000000,7,0,6,1,,75,BAL,2025,2025-09-23,1,6,6,True,False,True,2,0.000000,33.000000,56.000000,33.000000,0,0,0,0.000000,26,17,131,0.138528,False,2 days,0,0,1,0,0,3.300000,5.600000,9
BAL202509240,castj007,BAL,3,value,5,0,7,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250924,0,BAL12,h,TBA,0,1,0,regular,y,y,18.000000,7,4,0,0,,73,BAL,2025,2025-09-24,1,-4,4,True,False,True,0,7.000000,7.000000,63.000000,7.000000,1,0,0,0.000000,27,17,134,0.136752,False,0 days,1,0,0,0,0,0.700000,6.300000,9
NYA202509260,castj007,BAL,4,value,6,0,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1.000000,,20250926,0,NYC21,v,NYA,0,1,0,regular,y,y,36.000000,7,4,7,2,,76,NYA,2025,2025-09-26,0,-3,3,True,False,True,1,0.000000,25.000000,58.000000,18.000000,0,1,0,0.000000,28,17,141,0.132780,False,1 day,0,1,0,0,0,2.500000,5.800000,9
