id,day,game_pk,statcastRows,trackedPitches,velocity,ffN,gid,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp,pitches,entry,score_v,score_h,inherited,suspend,temp,hometeam,year,home,margin,absMargin,pitcherRole,suspended,relief,rest,p1,p3,p7,previous,consecutive,ubb,net,y,priorRelief,_v,prior_net,prior_p_bfp,baseline,doubleAppearance,restGroup,b2b,rest1,rest2,heavyYesterday,threeDays,p3_10,p7_10,month,difference,priorFFN,priorV,deltaV,dateISO,name
rodry003,2025-05-22,777816,24,24,95.84545454545454,11.0,TOR202505220,TOR,2,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20250522,0,TOR02,h,SDN,1,0,0,regular,y,y,24.0,5,2,4,0,,68,TOR,2025,1,2,2,True,False,True,1,0.0,16.0,52.0,16.0,0,0,3,0.75,19,4,15,88,0.1595744680851064,False,1 day,0,1,0,0,0,1.6,5.2,5,0.0,16,96.23061471861472,-0.38516017316017326,2025-05-22,Yariel Rodriguez
rodry003,2025-05-27,777741,26,26,95.42142857142858,14.0,TEX202505270,TOR,2,value,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250527,0,ARL03,v,TEX,0,1,0,regular,y,y,26.0,6,0,0,1,,74,TEX,2025,0,0,0,True,False,True,4,0.0,0.0,40.0,24.0,0,0,1,0.16666666666666666,20,6,18,92,0.171875,False,3+ days,0,0,0,0,0,0.0,4.0,5,0.0,17,96.15061471861472,-0.7291861471861409,2025-05-27,Yariel Rodriguez
rodry003,2025-05-30,777716,14,14,96.5,9.0,TOR202505300,TOR,3,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250530,0,TOR02,h,ATH,1,0,0,regular,y,y,14.0,7,5,11,0,,64,TOR,2025,1,6,6,True,False,True,2,0.0,26.0,26.0,26.0,0,1,-1,-0.3333333333333333,21,3,19,98,0.1717171717171717,False,2 days,0,0,1,0,0,2.6,2.6,5,0.0,18,96.0120432900433,0.4879567099567055,2025-05-30,Yariel Rodriguez
rodry003,2025-05-31,777701,22,22,96.85714285714286,7.0,TOR202505310,TOR,4,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250531,0,TOR02,h,ATH,1,0,0,regular,y,y,22.0,7,5,8,2,,68,TOR,2025,1,3,3,True,False,True,0,14.0,14.0,40.0,14.0,1,0,2,0.5,22,4,18,101,0.16417910447761194,False,0 days,1,0,0,0,0,1.4,4.0,5,0.0,19,96.05204329004329,0.8050995670995746,2025-05-31,Yariel Rodriguez
rodry003,2025-06-06,777615,24,24,97.38333333333333,12.0,MIN202506060,TOR,4,value,4,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250606,0,MIN04,v,MIN,1,0,0,regular,y,y,24.0,6,5,3,0,,71,MIN,2025,0,2,2,True,False,True,5,0.0,0.0,36.0,22.0,0,1,0,0.0,23,5,20,105,0.17073170731707318,False,3+ days,0,0,0,0,0,0.0,3.6,6,0.0,20,96.29147186147186,1.0918614718614634,2025-06-06,Yariel Rodriguez
rodry003,2025-06-09,777581,14,14,96.84285714285714,7.0,SLN202506090,TOR,3,value,4,0,6,2,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,1.0,,,,,,20250609,0,STL10,v,SLN,1,0,0,regular,y,y,14.0,8,3,0,2,,76,SLN,2025,0,3,3,True,False,True,2,0.0,24.0,24.0,24.0,0,0,2,0.3333333333333333,24,6,20,110,0.16666666666666666,False,2 days,0,0,1,0,0,2.4,2.4,6,0.0,21,96.40147186147185,0.4413852813852941,2025-06-09,Yariel Rodriguez
rodry003,2025-06-18,777462,21,21,96.68333333333334,6.0,TOR202506180,TOR,2,value,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250618,0,TOR02,h,ARI,1,0,0,regular,y,y,21.0,6,0,2,1,,68,TOR,2025,1,2,2,True,False,True,3,0.0,0.0,31.0,21.0,0,0,1,0.16666666666666666,27,6,23,125,0.1688888888888889,False,3+ days,0,0,0,0,0,0.0,3.1,6,0.0,22,96.60095238095238,0.08238095238095866,2025-06-18,Yariel Rodriguez
rodry003,2025-06-24,777384,11,11,97.1,5.0,CLE202506240,TOR,6,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20250624,0,CLE08,v,CLE,1,0,0,regular,y,y,11.0,9,10,5,0,,90,CLE,2025,0,5,5,True,False,True,1,0.0,15.0,36.0,10.0,0,0,1,0.25,30,4,26,135,0.17446808510638298,False,1 day,0,1,0,0,0,1.5,3.6,6,0.0,23,96.85333333333332,0.2466666666666697,2025-06-24,Yariel Rodriguez
rodry003,2025-06-29,777310,23,23,96.62222222222222,9.0,BOS202506290,TOR,2,value,5,0,7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,,,,,,20250629,0,BOS07,v,BOS,1,0,0,regular,y,y,23.0,5,5,3,2,,85,BOS,2025,0,2,2,True,False,True,4,0.0,0.0,21.0,11.0,0,0,1,0.14285714285714285,31,7,27,139,0.17573221757322174,False,3+ days,0,0,0,0,0,0.0,2.1,6,0.0,24,96.97333333333333,-0.35111111111110915,2025-06-29,Yariel Rodriguez
rodry003,2025-07-01,777283,20,20,95.9923076923077,13.0,TOR202507010,TOR,6,value,3,0,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20250701,0,TOR02,h,NYA,1,0,0,regular,y,y,20.0,9,4,12,0,,77,TOR,2025,1,8,8,True,False,True,1,0.0,23.0,34.0,23.0,0,1,-1,-0.2,32,5,28,146,0.17479674796747968,False,1 day,0,1,0,0,0,2.3,3.4,7,0.0,25,96.9263492063492,-0.9340415140414962,2025-07-01,Yariel Rodriguez
rodry003,2025-07-02,777274,22,22,95.24,10.0,TOR202507020,TOR,3,value,4,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20250702,0,TOR02,h,NYA,1,0,0,regular,y,y,22.0,6,7,8,2,,74,TOR,2025,1,1,1,True,False,True,0,20.0,43.0,43.0,20.0,1,1,0,0.0,33,5,27,151,0.16733067729083664,False,0 days,1,0,0,1,0,4.3,4.3,7,0.0,26,96.64814407814409,-1.4081440781440904,2025-07-02,Yariel Rodriguez
rodry003,2025-07-04,777242,20,20,95.21111111111111,9.0,TOR202507040,TOR,4,value,4,0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,20250704,0,TOR02,h,ANA,1,0,0,regular,y,y,20.0,8,3,3,2,,75,TOR,2025,1,0,0,True,False,True,1,0.0,42.0,65.0,22.0,0,1,0,0.0,34,6,27,156,0.1640625,False,1 day,0,1,0,0,0,4.2,6.5,7,0.0,27,96.32757264957266,-1.1164615384615502,2025-07-04,Yariel Rodriguez
rodry003,2025-07-09,777172,19,19,96.56,10.0,CHA202507090,TOR,5,value,4,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20250709,0,CHI12,v,CHA,0,1,0,regular,y,y,24.0,7,1,2,0,,80,CHA,2025,0,-1,1,True,False,True,4,0.0,0.0,42.0,20.0,0,0,2,0.4,35,5,27,162,0.16030534351145037,False,3+ days,0,0,0,0,0,0.0,4.2,7,-5.0,28,96.03312820512821,0.5268717948717949,2025-07-09,Yariel Rodriguez
rodry003,2025-07-13,777116,21,21,96.16666666666667,6.0,ATH202507130,TOR,7,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20250713,0,SAC01,v,ATH,0,1,0,regular,y,y,21.0,8,3,6,0,,85,ATH,2025,0,-3,3,True,False,True,1,0.0,12.0,36.0,12.0,0,1,1,0.2,37,5,31,169,0.17100371747211895,False,1 day,0,1,0,0,0,1.2,3.6,7,0.0,29,95.9251282051282,0.24153846153846814,2025-07-13,Yariel Rodriguez
rodry003,2025-07-18,777108,16,16,95.2,8.0,TOR202507180,TOR,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250718,0,TOR02,h,SFN,1,0,0,regular,y,y,16.0,8,0,4,0,,72,TOR,2025,1,4,4,True,False,True,4,0.0,0.0,33.0,21.0,0,0,2,0.5,38,4,32,174,0.17153284671532848,False,3+ days,0,0,0,0,0,0.0,3.3,7,0.0,30,95.8340170940171,-0.6340170940170964,2025-07-18,Yariel Rodriguez
rodry003,2025-07-20,777079,7,7,95.82000000000001,5.0,TOR202507200,TOR,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20250720,0,TOR02,h,SFN,1,0,0,regular,y,y,7.0,9,6,8,0,,74,TOR,2025,1,2,2,True,False,True,1,0.0,16.0,37.0,16.0,0,0,0,0.0,39,3,34,178,0.17625899280575538,False,1 day,0,1,0,0,0,1.6,3.7,7,0.0,31,95.67555555555556,0.1444444444444457,2025-07-20,Yariel Rodriguez
rodry003,2025-07-21,777066,6,6,95.74000000000001,5.0,TOR202507210,TOR,3,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250721,0,TOR02,h,NYA,1,0,0,regular,y,y,6.0,8,1,4,2,,70,TOR,2025,1,3,3,True,False,True,0,7.0,23.0,23.0,7.0,1,0,0,0.0,40,2,34,181,0.17437722419928825,False,0 days,1,0,0,0,0,2.3,2.3,7,0.0,32,95.79155555555556,-0.051555555555552246,2025-07-21,Yariel Rodriguez
rodry003,2025-07-23,777027,9,9,95.88571428571429,7.0,TOR202507230,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20250723,0,TOR02,h,NYA,1,0,0,regular,y,y,9.0,9,4,8,0,,74,TOR,2025,1,4,4,True,False,True,1,0.0,13.0,29.0,6.0,0,0,0,0.0,41,3,34,183,0.17314487632508835,False,1 day,0,1,0,0,0,1.3,2.9,7,0.0,33,95.89733333333334,-0.011619047619049638,2025-07-23,Yariel Rodriguez
rodry003,2025-07-25,777016,14,14,95.14285714285714,7.0,DET202507250,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20250725,0,DET05,v,DET,1,0,0,regular,y,y,14.0,9,6,2,0,,79,DET,2025,0,4,4,True,False,True,1,0.0,9.0,38.0,9.0,0,0,1,0.3333333333333333,42,3,34,186,0.17132867132867133,False,1 day,0,1,0,0,0,0.9,3.8,7,0.0,34,95.76247619047619,-0.6196190476190537,2025-07-25,Yariel Rodriguez
rodry003,2025-07-29,776962,18,18,96.32857142857144,7.0,BAL202507292,TOR,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250729,2,BAL12,v,BAL,0,1,0,regular,y,y,18.0,6,2,2,0,,93,BAL,2025,0,0,0,True,False,True,3,0.0,0.0,23.0,14.0,0,1,-1,-0.25,43,4,35,189,0.17301038062283736,False,3+ days,0,0,0,0,0,0.0,2.3,7,0.0,35,95.5577142857143,0.7708571428571389,2025-07-29,Yariel Rodriguez
rodry003,2025-07-30,776948,24,24,95.36666666666667,9.0,BAL202507300,TOR,4,value,1,0,7,3,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20250730,0,BAL12,v,BAL,1,0,0,regular,y,y,24.0,7,9,5,0,,97,BAL,2025,0,4,4,True,False,True,0,18.0,18.0,41.0,18.0,1,2,-2,-0.2857142857142857,44,7,34,193,0.16723549488054607,False,0 days,1,0,0,0,0,1.8,4.1,7,0.0,36,95.78342857142857,-0.41676190476189845,2025-07-30,Yariel Rodriguez
rodry003,2025-08-05,776854,26,26,94.65555555555555,9.0,COL202508050,TOR,2,value,5,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250805,0,DEN02,v,COL,1,0,0,regular,y,y,26.0,6,7,4,2,,96,COL,2025,0,3,3,True,False,True,5,0.0,0.0,42.0,24.0,0,1,-1,-0.16666666666666666,45,6,32,200,0.15666666666666668,False,3+ days,0,0,0,0,0,0.0,4.2,8,0.0,37,95.69276190476191,-1.0372063492063575,2025-08-05,Yariel Rodriguez
rodry003,2025-08-09,776808,19,19,94.91,10.0,LAN202508090,TOR,2,value,1,4,5,2,0,0,0,4,4,1,0,0,1,0,0,0,0,0,0,0,,,,,,,20250809,0,LOS03,v,LAN,0,1,0,regular,y,y,19.0,5,0,3,2,,76,LAN,2025,0,-3,3,True,False,True,3,0.0,0.0,26.0,26.0,0,1,-1,-0.2,46,5,31,206,0.1503267973856209,False,3+ days,0,0,0,0,0,0.0,2.6,8,0.0,38,95.47587301587302,-0.5658730158730236,2025-08-09,Yariel Rodriguez
rodry003,2025-08-10,776788,14,10,94.84,5.0,LAN202508100,TOR,6,value,2,0,4,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,,,,,,,20250810,0,LOS03,v,LAN,1,0,0,regular,y,y,10.0,8,4,3,0,,83,LAN,2025,0,1,1,True,False,True,0,19.0,19.0,45.0,19.0,1,1,0,0.0,47,4,30,211,0.14469453376205788,False,0 days,1,0,0,0,0,1.9,4.5,8,4.0,39,95.28073015873017,-0.44073015873016175,2025-08-10,Yariel Rodriguez
rodry003,2025-08-17,776710,17,17,94.4375,8.0,TOR202508170,TOR,5,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250817,0,TOR02,h,TEX,0,1,0,regular,y,y,17.0,8,8,2,0,,68,TOR,2025,1,-6,6,True,False,True,1,0.0,10.0,20.0,10.0,0,1,-1,-0.25,49,4,32,218,0.14779874213836477,False,1 day,0,1,0,0,0,1.0,2.0,8,0.0,40,95.22015873015873,-0.7826587301587296,2025-08-17,Yariel Rodriguez
rodry003,2025-08-18,776694,23,23,95.38571428571429,7.0,PIT202508180,TOR,2,value,4,0,6,1,1,0,0,1,1,1,0,2,0,0,0,1,0,1,0,0,,1.0,,,,,20250818,0,PIT08,v,PIT,0,1,0,regular,y,y,23.0,6,2,2,0,,83,PIT,2025,0,0,0,True,False,True,0,17.0,27.0,27.0,17.0,1,1,1,0.16666666666666666,50,6,31,222,0.14285714285714285,False,0 days,1,0,0,0,0,2.7,2.7,8,0.0,41,94.84194444444445,0.5437698412698353,2025-08-18,Yariel Rodriguez
rodry003,2025-08-22,776646,14,14,95.38333333333333,6.0,MIA202508220,TOR,3,value,2,0,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20250822,0,MIA02,v,MIA,1,0,0,regular,y,y,14.0,7,5,1,1,,72,MIA,2025,0,4,4,True,False,True,3,0.0,0.0,50.0,23.0,0,0,0,0.0,51,4,32,228,0.14329268292682926,False,3+ days,0,0,0,0,0,0.0,5.0,8,0.0,42,94.84575396825396,0.5375793650793668,2025-08-22,Yariel Rodriguez
rodry003,2025-08-24,776614,24,24,93.98333333333333,6.0,MIA202508240,TOR,2,value,3,0,6,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,,,,,,,20250824,0,MIA02,v,MIA,0,1,0,regular,y,y,24.0,7,3,4,0,,72,MIA,2025,0,-1,1,True,False,True,1,0.0,14.0,54.0,14.0,0,1,-1,-0.16666666666666666,52,6,32,232,0.14156626506024098,False,1 day,0,1,0,0,0,1.4,5.4,8,0.0,43,94.99130952380952,-1.0079761904761853,2025-08-24,Yariel Rodriguez
rodry003,2025-08-29,776546,21,21,95.05,8.0,TOR202508290,TOR,6,value,3,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20250829,0,TOR02,h,MIL,0,1,0,regular,y,y,21.0,9,7,2,0,,63,TOR,2025,1,-5,5,True,False,True,2,0.0,6.0,44.0,6.0,0,2,-1,-0.2,54,5,32,239,0.13864306784660768,False,2 days,0,0,1,0,0,0.6,4.4,8,0.0,44,94.80597619047619,0.2440238095238101,2025-08-29,Yariel Rodriguez
rodry003,2025-09-01,776503,32,32,96.71666666666665,6.0,CIN202509010,TOR,2,value,6,0,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20250901,0,CIN09,v,CIN,0,1,0,regular,y,y,32.0,7,1,2,1,,78,CIN,2025,0,-1,1,True,False,True,1,0.0,28.0,34.0,7.0,0,0,2,0.25,56,8,32,245,0.13623188405797101,False,1 day,0,1,0,0,0,2.8,3.4,9,0.0,45,94.84797619047619,1.8686904761904657,2025-09-01,Yariel Rodriguez
rodry003,2025-09-06,776436,22,22,95.23333333333333,6.0,NYA202509060,TOR,4,value,4,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,,,,1.0,,20250906,0,NYC21,v,NYA,0,1,0,regular,y,y,22.0,7,1,3,0,,83,NYA,2025,0,-2,2,True,False,True,4,0.0,0.0,39.0,32.0,0,1,1,0.2,57,5,34,253,0.1388101983002833,False,3+ days,0,0,0,0,0,0.0,3.9,9,0.0,46,95.30380952380952,-0.07047619047618525,2025-09-06,Yariel Rodriguez
rodry003,2025-09-09,776393,17,17,94.7125,8.0,TOR202509090,TOR,2,value,3,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20250909,0,TOR02,h,HOU,1,0,0,regular,y,y,17.0,6,3,0,2,,62,TOR,2025,1,-3,3,True,False,True,2,0.0,22.0,22.0,22.0,0,0,0,0.0,58,5,35,258,0.13966480446927373,False,2 days,0,0,1,0,0,2.2,2.2,9,0.0,47,95.27333333333334,-0.5608333333333348,2025-09-09,Yariel Rodriguez
rodry003,2025-09-16,776305,12,12,96.88333333333333,6.0,TBA202509160,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250916,0,TAM02,v,TBA,1,0,0,regular,y,y,12.0,7,6,3,0,,82,TBA,2025,0,3,3,True,False,True,3,0.0,0.0,27.0,10.0,0,0,1,0.3333333333333333,60,3,35,266,0.1366120218579235,False,3+ days,0,0,0,0,0,0.0,2.7,9,0.0,48,95.13916666666667,1.7441666666666578,2025-09-16,Yariel Rodriguez
rodry003,2025-09-17,776290,16,12,95.425,8.0,TBA202509170,TOR,2,value,3,0,6,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,,1.0,,,,,20250917,0,TAM02,v,TBA,0,1,0,regular,y,y,12.0,7,1,1,0,,75,TBA,2025,0,0,0,True,False,True,0,12.0,12.0,22.0,12.0,1,0,0,0.0,61,6,36,269,0.13821138211382114,False,0 days,1,0,0,0,0,1.2,2.2,9,4.0,49,95.71916666666667,-0.29416666666666913,2025-09-17,Yariel Rodriguez
rodry003,2025-09-19,776260,37,37,92.85714285714286,14.0,KCA202509190,TOR,4,value,5,0,10,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,,,,,,,20250919,0,KAN06,v,KCA,0,1,0,regular,y,y,37.0,5,1,10,0,,80,KCA,2025,0,-9,9,True,False,True,1,0.0,24.0,34.0,12.0,0,3,-2,-0.2,62,10,36,275,0.136,False,1 day,0,1,0,0,0,2.4,3.4,9,0.0,50,95.79416666666665,-2.9370238095237937,2025-09-19,Yariel Rodriguez
romaj004,2024-04-28,744947,11,11,97.075,8.0,TOR202404280,TOR,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240428,0,TOR02,h,LAN,1,0,0,regular,y,y,11.0,9,1,3,0,,68,TOR,2024,1,2,2,True,False,True,0,19.0,19.0,34.0,19.0,1,0,2,0.6666666666666666,5,3,2,20,0.14166666666666666,False,0 days,1,0,0,0,0,1.9,3.4,4,0.0,5,96.58272222222222,0.4922777777777867,2024-04-28,Jordan Romano
romaj004,2024-05-04,744862,25,25,94.98461538461538,13.0,WAS202405040,TOR,6,value,3,0,6,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1.0,,20240504,0,WAS11,v,WAS,1,0,0,regular,y,y,25.0,9,6,2,0,,53,WAS,2024,0,4,4,True,False,True,5,0.0,0.0,30.0,11.0,0,1,0,0.0,6,6,4,23,0.15447154471544716,False,3+ days,0,0,0,0,0,0.0,3.0,5,0.0,6,96.68172222222222,-1.6971068376068388,2024-05-04,Jordan Romano
romaj004,2024-05-08,745584,15,15,97.52222222222223,9.0,PHI202405080,TOR,4,value,3,0,6,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240508,0,PHI13,v,PHI,1,0,0,regular,y,y,15.0,9,5,2,0,,82,PHI,2024,0,3,3,True,False,True,3,0.0,0.0,25.0,25.0,0,0,0,0.0,7,6,4,29,0.14728682170542637,False,3+ days,0,0,0,0,0,0.0,2.5,5,0.0,7,96.34614529914529,1.1760769230769341,2024-05-08,Jordan Romano
romaj004,2024-05-13,747040,21,21,96.00833333333333,12.0,BAL202405130,TOR,3,value,6,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,,,,1.0,,20240513,0,BAL12,v,BAL,1,0,0,regular,y,y,21.0,9,2,2,0,,75,BAL,2024,0,0,0,True,False,True,1,0.0,16.0,31.0,16.0,0,1,0,0.0,9,7,6,39,0.1510791366906475,False,1 day,0,1,0,0,0,1.6,3.1,5,0.0,8,96.57058974358975,-0.562256410256424,2024-05-13,Jordan Romano
romaj004,2024-05-25,746470,13,13,97.45,8.0,DET202405250,TOR,2,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1.0,,20240525,0,DET05,v,DET,0,1,0,regular,y,y,13.0,8,1,2,0,,78,DET,2024,0,-1,1,True,False,True,5,0.0,0.0,4.0,4.0,0,0,2,0.5,12,4,7,49,0.1476510067114094,False,3+ days,0,0,0,0,0,0.0,0.4,5,0.0,9,96.5300341880342,0.9199658119658096,2024-05-25,Jordan Romano
romaj004,2024-05-26,746469,17,13,97.32000000000001,5.0,DET202405260,TOR,6,value,2,0,5,2,0,0,1,3,3,1,1,0,0,0,0,1,0,0,0,0,,1.0,,,1.0,,20240526,0,DET05,v,DET,0,1,0,regular,y,y,13.0,9,11,11,0,,74,DET,2024,0,0,0,True,False,True,0,13.0,13.0,17.0,13.0,1,0,0,0.0,13,5,9,53,0.1568627450980392,False,0 days,1,0,0,0,0,1.3,1.7,5,4.0,10,96.60803418803418,0.7119658119658254,2024-05-26,Jordan Romano
romaj004,2024-05-29,746790,16,16,94.725,8.0,CHA202405290,TOR,6,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,1.0,,1.0,,20240529,0,CHI12,v,CHA,1,0,0,regular,y,y,16.0,9,3,0,0,,60,CHA,2024,0,3,3,True,False,True,2,0.0,13.0,26.0,13.0,0,0,1,0.25,14,4,9,58,0.1518987341772152,False,2 days,0,0,1,0,0,1.3,2.6,5,0.0,11,96.65703418803419,-1.9320341880341942,2024-05-29,Jordan Romano
sandn001,2025-06-22,777408,21,21,91.46000000000001,5.0,TOR202506220,TOR,5,value,2,0,5,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20250622,0,TOR02,h,CHA,0,1,0,regular,y,y,21.0,9,4,2,0,,68,TOR,2025,1,-2,2,True,False,True,1,0.0,19.0,19.0,19.0,0,2,-1,-0.2,11,5,7,41,0.15602836879432624,False,1 day,0,1,0,0,0,1.9,1.9,6,0.0,3,91.59833333333331,-0.138333333333307,2025-06-22,Nick Sandlin
sandn001,2025-06-27,777345,17,17,91.46666666666665,6.0,BOS202506270,TOR,2,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20250627,0,BOS07,v,BOS,1,0,0,regular,y,y,17.0,8,9,0,0,,71,BOS,2025,0,9,9,True,False,True,1,0.0,16.0,56.0,16.0,0,1,-1,-0.3333333333333333,13,3,7,50,0.14666666666666667,False,1 day,0,1,0,0,0,1.6,5.6,6,0.0,4,91.56375,-0.09708333333334451,2025-06-27,Nick Sandlin
sandn001,2025-07-04,777242,16,16,91.67999999999999,5.0,TOR202507040,TOR,2,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20250704,0,TOR02,h,ANA,1,0,0,regular,y,y,16.0,7,0,3,2,,75,TOR,2025,1,3,3,True,False,True,2,0.0,8.0,41.0,8.0,0,0,1,0.25,16,4,6,60,0.13125,False,2 days,0,0,1,0,0,0.8,4.1,7,0.0,5,91.54433333333333,0.1356666666666655,2025-07-04,Nick Sandlin
schup002,2025-06-08,777585,19,19,94.42222222222222,9.0,MIN202506080,TOR,5,value,3,0,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1.0,,20250608,0,MIN04,v,MIN,0,1,0,regular,y,y,19.0,8,3,6,0,,70,MIN,2025,0,-3,3,True,False,True,1,0.0,40.0,70.0,40.0,0,0,3,0.6,5,5,12,53,0.17647058823529413,False,1 day,0,1,0,0,0,4.0,7.0,6,0.0,4,93.7911111111111,0.6311111111111103,2025-06-08,Paxton Schultz
schup002,2025-06-19,777448,40,40,93.16428571428571,14.0,TOR202506190,TOR,2,value,8,0,11,2,1,0,0,2,2,1,0,1,0,0,0,0,2,0,0,0,,,,,,,20250619,0,TOR02,h,ARI,0,1,0,regular,y,y,40.0,5,6,1,3,,74,TOR,2025,1,-5,5,True,False,True,10,0.0,0.0,0.0,19.0,0,1,0,0.0,6,11,15,58,0.189873417721519,False,3+ days,0,0,0,0,0,0.0,0.0,6,0.0,5,93.91733333333333,-0.7530476190476207,2025-06-19,Paxton Schultz
schup002,2025-06-24,777384,29,29,94.49,10.0,CLE202506240,TOR,5,value,3,0,6,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,,,,,,,20250624,0,CLE08,v,CLE,1,0,0,regular,y,y,29.0,8,10,4,0,,90,CLE,2025,0,6,6,True,False,True,4,0.0,0.0,40.0,40.0,0,2,-1,-0.16666666666666666,7,6,15,69,0.17751479289940827,False,3+ days,0,0,0,0,0,0.0,4.0,6,0.0,6,93.79019047619047,0.6998095238095203,2025-06-24,Paxton Schultz
schup002,2025-06-27,777345,12,12,94.0,5.0,BOS202506270,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1.0,,20250627,0,BOS07,v,BOS,1,0,0,regular,y,y,12.0,9,9,0,0,,71,BOS,2025,0,9,9,True,False,True,2,0.0,29.0,29.0,29.0,0,0,0,0.0,8,3,14,75,0.1657142857142857,False,2 days,0,0,1,0,0,2.9,2.9,6,0.0,7,94.02596825396826,-0.025968253968258637,2025-06-27,Paxton Schultz
schup002,2025-06-28,777323,40,40,93.55555555555556,18.0,BOS202506280,TOR,3,value,4,0,10,5,2,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20250628,0,BOS07,v,BOS,0,1,0,regular,y,y,40.0,5,1,9,0,,70,BOS,2025,0,-8,8,True,False,True,0,12.0,12.0,41.0,12.0,1,1,0,0.0,9,10,14,78,0.16292134831460675,False,0 days,1,0,0,0,0,1.2,4.1,6,0.0,8,94.14196825396826,-0.5864126984127012,2025-06-28,Paxton Schultz
